WARD 6, PRECINCT 1 449 2,168 415 WARD 6, PRECINCT 1 275 115 186 112 108
WARD 6, PRECINCT 2 226 1,713 306 WARD 6, PRECINCT 2 117 39 83 44 52
WARD 6, PRECINCT 3 273 1,968 332 WARD 6, PRECINCT 3 167 45 105 57 47
WARD 6, PRECINCT 4 254 1,385 280 WARD 6, PRECINCT 4 173 53 81 45 40
WARD 6, PRECINCT 5 283 1,801 302 WARD 6, PRECINCT 5 197 58 94 56 47
WARD 6, PRECINCT 6 341 1,910 491 WARD 6, PRECINCT 6 246 52 76 57 42
WARD 6, PRECINCT 7 326 1,770 479 WARD 6, PRECINCT 7 240 42 66 43 39
WARD 6, PRECINCT 8 416 2,007 606 WARD 6, PRECINCT 8 327 49 94 60 41
WARD 6, PRECINCT 9 420 1,948 725 WARD 6, PRECINCT 9 310 46 57 47 34
WARD 6, PRECINCT 10 257 1,634 321 WARD 6, PRECINCT 10 156 52 85 46 57
WARD 6, PRECINCT 11 331 1,741 318 WARD 6, PRECINCT 11 180 75 142 67 103
WARD 6, PRECINCT 12 374 3,459 347 WARD 6, PRECINCT 12 232 94 157 98 94
WARD 7, PRECINCT 1 383 1,519 629 WARD 7, PRECINCT 1 298 40 66 43 30
WARD 7, PRECINCT 2 369 1,816 510 WARD 7, PRECINCT 2 291 56 84 48 46
WARD 7, PRECINCT 3 450 2,043 668 WARD 7, PRECINCT 3 334 62 92 52 52
WARD 7, PRECINCT 4 233 1,569 307 WARD 7, PRECINCT 4 151 39 63 33 37
WARD 7, PRECINCT 5 300 2,030 373 WARD 7, PRECINCT 5 187 57 109 45 52
WARD 7, PRECINCT 6 298 1,644 380 WARD 7, PRECINCT 6 161 60 112 45 63
WARD 7, PRECINCT 7 145 1,403 222 WARD 7, PRECINCT 7 71 20 71 20 32
WARD 7, PRECINCT 8 304 1,563 342 WARD 7, PRECINCT 8 135 79 106 69 74
WARD 7, PRECINCT 9 234 1,224 296 WARD 7, PRECINCT 9 123 47 78 28 47
WARD 7, PRECINCT 10 219 1,506 213 WARD 7, PRECINCT 10 107 40 110 32 63
WARD 8, PRECINCT 1 466 2,505 405 WARD 8, PRECINCT 1 223 105 248 126 132
WARD 8, PRECINCT 2 334 1,698 273 WARD 8, PRECINCT 2 175 88 153 72 89
WARD 8, PRECINCT 3 287 1,814 439 WARD 8, PRECINCT 3 78 57 123 31 74
WARD 8, PRECINCT 4 162 1,559 194 WARD 8, PRECINCT 4 72 31 75 27 39
WARD 8, PRECINCT 5 300 1,904 410 WARD 8, PRECINCT 5 100 57 153 31 67
WARD 8, PRECINCT 6 63 891 78 WARD 8, PRECINCT 6 29 13 31 10 17
WARD 9, PRECINCT 1 466 2,152 493 WARD 9, PRECINCT 1 183 104 242 110 141
WARD 9, PRECINCT 2 373 1,738 363 WARD 9, PRECINCT 2 202 92 176 70 93
